Id,建築類別,常規分區,街道長度,街道寬度,街道類型,路面狀況,路面平整程度,實用性,街道配置,土地坡度,鄰居,環境2,住宅類型,住宅風格,整體建物品質,整體屋況評分,屋頂風格,屋頂材料,外牆材料,外牆材料2,石磚類型,石磚面積,外部質感,外部現況,地基類型,地下室高度,地下室狀況,地下室在平地牆面高度,地下室品質,地下室面積,第二地下室品質,第二地下室面積,未完工地下室面積,總地下室面積,加溫方式,加溫品質,中央空調,電路狀況,一樓面積,二樓面積,劣質區域面積,生活空間面積,地下室浴室,地下室化妝室,浴室,化妝室,臥室數量,廚房數量,廚房品質,總房數_不含衛浴,住家機能評分,壁爐數量,車庫類型,車庫裝潢,車庫容量,車庫面積,車庫品質,車庫現況,車庫車道,木質地板面積,露臺面積,封閉式門廊,三面外門廊,屏幕通道,泳池面積,其他價值,登載時間 / 月,登載時間 / 年,銷售類型,銷售條件,銷售價格,屋齡,翻修屋齡,車庫庫齡,鄰近鐵路,鄰近幹道,周遭環境
786,20,RL,81.28888888888889,9790,1,3,3,3,0,2,NWAmes,Norm,1Fam,1Story,6,5,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,TA,TA,No,Rec,251,LwQ,630,491,1372,GasA,TA,1,4,1342,0,0,1342,0,0,2,0,3,1,3,7,0,1,Attchd,0,2,457,0,0,2,0,0,0,0,197,0,0,9,2009,WD,Normal,161500,53,53,53.0,0,0,0
787,50,RM,60.0,10800,1,3,3,3,0,2,OldTown,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,Fa,TA,No,LwQ,686,Unf,0,0,686,GasA,TA,1,4,966,686,0,1652,1,0,2,0,4,1,3,7,0,0,Detchd,0,1,416,0,0,2,0,0,196,0,0,0,1200,6,2010,WD,Normal,139000,105,70,59.0,0,1,0
788,60,RL,76.0,10142,1,2,3,3,0,2,SawyerW,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,Gd,TA,No,GLQ,656,Unf,0,300,956,GasA,Ex,1,4,956,1128,0,2084,1,0,2,1,4,1,4,8,0,0,BuiltIn,0,2,618,0,0,2,0,45,0,0,0,0,0,1,2010,WD,Normal,233000,16,16,16.0,0,0,0
789,20,RM,50.0,6000,1,3,3,3,1,2,OldTown,Norm,1Fam,1Story,4,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,TA,TA,No,Unf,0,Unf,0,901,901,GasA,Ex,1,4,901,0,0,901,0,0,1,0,2,1,3,4,0,0,Detchd,0,1,281,0,0,2,0,0,0,0,0,0,0,8,2008,WD,Normal,107900,66,20,66.0,0,0,0
790,60,RL,83.46153846153847,12205,1,2,0,3,0,2,ClearCr,Norm,1Fam,2Story,6,8,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,3,3,CBlock,TA,Fa,Gd,LwQ,568,Unf,0,264,832,GasA,Gd,1,4,976,1111,0,2087,0,0,2,1,5,1,4,9,0,0,Attchd,0,2,444,0,0,2,133,168,0,0,0,0,0,7,2007,WD,Normal,187500,54,13,54.0,0,0,0
791,120,RL,43.0,3182,1,3,3,3,0,2,Blmngtn,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.0,4,3,PConc,Gd,TA,No,GLQ,16,Unf,0,1129,1145,GasA,Ex,1,4,1145,0,0,1145,0,0,2,0,2,1,4,5,0,1,Attchd,0,2,397,0,0,2,100,16,0,0,0,0,0,9,2009,WD,Normal,160200,15,14,15.0,0,0,0
792,80,RL,70.08333333333333,11333,1,2,3,3,1,2,Mitchel,Norm,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,Gd,TA,Av,ALQ,539,Unf,0,490,1029,GasA,TA,1,4,1062,0,0,1062,1,0,1,0,3,1,3,5,0,2,Attchd,0,2,539,0,0,2,120,0,0,0,0,0,0,5,2007,WD,Normal,146800,44,44,44.0,0,0,0
793,60,RL,92.0,9920,1,2,3,3,2,2,NoRidge,Norm,1Fam,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,Gd,TA,Av,GLQ,862,Unf,0,255,1117,GasA,Ex,1,4,1127,886,0,2013,1,0,2,1,3,1,3,8,0,1,Attchd,0,2,455,0,0,2,180,130,0,0,0,0,0,6,2007,WD,Normal,269790,24,23,23.0,0,0,0
794,20,RL,76.0,9158,1,3,3,3,0,2,Somerst,Norm,1Fam,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,4,3,PConc,Gd,TA,Av,Unf,0,Unf,0,1496,1496,GasA,Ex,1,4,1496,0,0,1496,0,0,2,0,3,1,4,7,0,0,Attchd,0,2,474,0,0,2,168,130,0,0,0,0,0,6,2007,New,Partial,225000,13,13,13.0,0,0,0
795,60,RL,79.87755102040816,10832,1,2,3,3,1,2,Gilbert,Norm,1Fam,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,Gd,TA,No,Unf,0,Unf,0,712,712,GasA,Ex,1,4,1086,809,0,1895,0,0,2,1,3,1,4,7,0,1,Attchd,0,2,409,0,0,2,143,46,0,0,0,0,500,10,2008,WD,Normal,194500,26,24,26.0,0,0,0
796,60,RL,70.0,8400,1,3,3,3,0,2,SawyerW,Norm,1Fam,2Story,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,3,3,CBlock,Gd,TA,No,Unf,0,Unf,0,650,650,GasA,TA,1,4,888,676,0,1564,0,0,2,1,3,1,3,7,0,1,Attchd,0,2,476,0,0,2,0,50,0,0,204,0,0,4,2010,WD,Normal,171000,40,39,40.0,0,0,0
797,20,RL,71.0,8197,1,3,3,3,0,2,Sawyer,Norm,1Fam,1Story,6,5,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,3,3,CBlock,TA,TA,No,Unf,0,Unf,0,660,660,GasA,Ex,1,4,1285,0,0,1285,0,0,1,1,3,1,3,7,0,1,Attchd,0,2,528,0,0,2,138,0,0,0,0,0,0,4,2007,WD,Normal,143500,43,43,43.0,0,0,0
798,20,RL,57.0,7677,1,3,3,3,0,2,NAmes,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,TA,TA,No,BLQ,570,Unf,0,203,773,GasA,Gd,1,4,773,0,0,773,0,0,1,0,2,1,3,4,0,0,Attchd,0,1,240,0,0,2,0,0,0,0,0,0,0,4,2008,WD,Abnorml,110000,67,67,67.0,0,0,0
799,60,RL,104.0,13518,1,3,3,3,0,2,NridgHt,Norm,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,5,3,PConc,Ex,TA,No,Unf,0,Unf,0,1926,1926,GasA,Ex,1,4,1966,1174,0,3140,0,0,3,1,4,1,5,11,0,2,BuiltIn,0,3,820,0,0,2,144,78,0,0,0,0,0,7,2009,New,Partial,485000,12,11,11.0,0,0,0
800,50,RL,60.0,7200,1,3,3,3,1,2,SWISU,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,3,3,BrkTil,Gd,TA,No,ALQ,569,Unf,0,162,731,GasA,Ex,1,4,981,787,0,1768,1,0,1,1,3,1,4,7,0,2,Detchd,0,1,240,0,0,2,0,0,264,0,0,0,0,6,2007,WD,Normal,175000,83,70,81.0,0,0,0
801,60,RL,79.0,12798,1,2,1,3,0,1,ClearCr,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,Gd,TA,Gd,GLQ,462,Unf,0,154,616,GasA,Gd,1,4,616,1072,0,1688,1,0,2,1,4,1,4,8,0,0,Attchd,0,2,603,0,0,2,403,114,185,0,0,0,400,5,2008,WD,Normal,200000,23,23,23.0,0,0,0
802,30,RM,40.0,4800,1,3,3,3,0,2,IDOTRR,Norm,1Fam,1Story,4,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,TA,TA,No,LwQ,197,Unf,0,999,1196,GasA,Ex,1,3,1196,0,0,1196,1,0,1,0,2,1,3,5,0,0,Detchd,0,2,440,0,0,2,0,0,0,0,0,0,0,7,2007,WD,Normal,109900,104,30,63.0,0,0,0
803,60,RL,63.0,8199,1,3,3,3,0,2,CollgCr,Norm,1Fam,2Story,7,5,Gable,CompShg,WdShing,Wd Shng,None,0.0,4,3,PConc,Gd,TA,Av,GLQ,648,Unf,0,80,728,GasA,Ex,1,4,728,728,0,1456,1,0,2,1,3,1,4,7,0,1,Attchd,0,2,410,0,0,2,36,18,0,0,0,0,0,10,2008,WD,Normal,189000,15,15,15.0,0,0,0
804,60,RL,107.0,13891,1,3,3,3,0,2,NridgHt,Norm,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,5,3,PConc,Ex,TA,Gd,Unf,0,Unf,0,1734,1734,GasA,Ex,1,4,1734,1088,0,2822,0,0,3,1,4,1,5,12,0,1,BuiltIn,0,3,1020,0,0,2,52,170,0,0,192,0,0,1,2009,New,Partial,582933,12,11,11.0,0,0,0
805,20,RL,75.0,9000,1,3,3,3,0,2,NAmes,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,TA,TA,No,LwQ,812,Unf,0,124,936,GasA,TA,1,4,1128,0,0,1128,0,0,1,0,2,1,3,5,0,0,Attchd,0,1,286,0,0,2,0,0,0,0,0,0,0,6,2006,WD,Family,118000,66,66,66.0,0,0,0
806,20,RL,91.0,12274,1,2,3,3,3,2,Somerst,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,4,3,PConc,Gd,TA,No,Unf,0,Unf,0,1417,1417,GasA,Ex,1,4,1428,0,0,1428,0,0,2,0,3,1,5,6,0,0,Attchd,0,2,554,0,0,2,0,60,0,0,0,0,0,7,2008,New,Partial,227680,12,12,12.0,0,0,0
807,80,RL,75.0,9750,1,3,3,3,0,2,NAmes,Norm,1Fam,SLvl,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,TA,TA,Av,ALQ,400,Rec,480,100,980,GasA,Gd,1,4,980,0,0,980,0,0,2,0,3,1,3,6,0,0,Attchd,0,1,384,0,0,2,68,0,0,0,0,0,0,10,2006,WD,Normal,135500,53,53,53.0,0,0,0
808,70,RL,144.0,21384,1,3,3,3,0,2,BrkSide,Norm,1Fam,2Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,TA,TA,Gd,GLQ,1309,Unf,0,15,1324,GasA,Ex,1,4,1072,504,0,1576,2,0,1,1,3,1,4,6,0,1,Attchd,0,2,528,0,0,2,0,312,0,0,0,0,0,5,2009,WD,Normal,223500,97,16,97.0,0,0,0
809,80,RL,85.0,13400,1,3,3,3,0,2,NAmes,Norm,1Fam,SLvl,5,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,3,3,CBlock,TA,TA,Av,ALQ,516,BLQ,128,380,1024,GasA,TA,1,4,1086,0,0,1086,1,0,1,0,3,1,3,6,0,1,Attchd,0,2,484,0,0,2,0,0,0,0,0,0,0,6,2006,WD,Normal,159950,54,54,54.0,0,0,0
810,75,RM,90.0,8100,1,3,3,3,1,2,OldTown,Norm,1Fam,2.5Unf,5,5,Hip,CompShg,AsbShng,AsbShng,None,0.0,3,3,PConc,TA,TA,No,Unf,0,Unf,0,849,849,GasA,TA,0,3,1075,1063,0,2138,0,0,2,0,2,3,3,11,0,0,Detchd,0,2,360,0,0,0,40,156,0,0,0,0,0,11,2009,WD,Normal,106000,122,55,110.0,0,0,0
811,20,RL,78.0,10140,1,3,3,3,0,2,NWAmes,Norm,1Fam,1Story,6,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,3,3,CBlock,TA,TA,No,ALQ,663,LwQ,377,0,1040,GasA,Fa,1,4,1309,0,0,1309,1,0,1,1,3,1,4,5,0,1,Attchd,0,2,484,0,0,2,265,0,0,0,0,648,0,1,2006,WD,Normal,181000,46,21,46.0,0,0,0
812,120,RM,71.68253968253968,4438,1,3,3,3,0,2,CollgCr,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,4,3,PConc,Gd,TA,Gd,GLQ,662,Unf,0,186,848,GasA,Ex,1,4,848,0,0,848,1,0,1,0,1,1,4,4,0,1,Attchd,0,2,420,0,0,2,140,0,0,0,0,0,0,6,2008,ConLD,Normal,144500,16,16,16.0,0,0,0
813,20,C (all),66.0,8712,0,3,2,3,0,1,IDOTRR,Norm,1Fam,1Story,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,3,CBlock,TA,TA,Av,Unf,0,Unf,0,540,540,GasA,TA,0,3,1044,0,0,1044,0,0,1,0,2,1,2,4,0,0,Basment,0,2,504,0,0,0,0,0,0,0,0,0,54,6,2010,WD,Alloca,55993,68,68,68.0,0,0,0
814,20,RL,75.0,9750,1,3,3,3,0,2,NAmes,Norm,1Fam,1Story,6,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,3,3,CBlock,TA,TA,No,Rec,608,Unf,0,834,1442,GasA,Gd,1,4,1442,0,0,1442,0,0,1,1,4,1,3,7,0,0,Attchd,0,1,301,0,0,2,0,0,275,0,0,0,500,4,2007,COD,Normal,157900,62,62,62.0,0,0,0
815,50,RL,45.0,8248,1,3,3,3,0,2,Edwards,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,TA,TA,No,Unf,0,Unf,0,686,686,GasW,Gd,1,4,686,564,0,1250,0,1,1,1,3,1,2,7,0,0,Detchd,0,1,280,0,0,1,207,0,96,0,0,0,0,7,2006,WD,Normal,116000,102,70,65.0,0,0,0
816,20,RL,48.0,12137,1,1,3,3,2,2,CollgCr,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,3,3,PConc,Gd,TA,No,Unf,0,Unf,0,1649,1649,GasA,Ex,1,4,1661,0,0,1661,0,0,2,0,3,1,4,6,0,0,Attchd,0,2,598,0,0,2,0,34,0,0,0,0,0,5,2010,WD,Normal,224900,22,22,22.0,0,0,0
817,20,RL,76.46236559139786,11425,1,2,3,3,1,2,NAmes,Norm,1Fam,1Story,5,6,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,TA,TA,No,BLQ,486,Unf,0,522,1008,GasA,Gd,1,4,1008,0,0,1008,0,0,1,0,2,1,3,4,0,1,Attchd,0,1,275,0,0,2,0,0,120,0,0,0,0,7,2006,WD,Normal,137000,66,66,66.0,0,0,0
818,20,RL,70.08333333333333,13265,1,2,3,3,2,2,Mitchel,Norm,1Fam,1Story,8,5,Hip,CompShg,CemntBd,CmentBd,BrkFace,148.0,4,3,PConc,Gd,TA,No,GLQ,1218,Unf,0,350,1568,GasA,Ex,1,4,1689,0,0,1689,1,0,2,0,3,1,4,7,0,2,Attchd,0,3,857,0,0,2,150,59,0,0,0,0,0,7,2008,WD,Normal,271000,18,18,18.0,0,0,0
819,80,RL,80.0,8816,1,3,3,3,0,2,ClearCr,Norm,1Fam,SLvl,6,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,80.0,3,3,CBlock,TA,TA,Av,GLQ,504,Unf,0,506,1010,GasA,Gd,1,4,1052,0,0,1052,1,0,1,0,3,1,3,6,0,0,Attchd,0,2,440,0,0,2,0,0,0,0,0,0,0,6,2010,WD,Normal,155000,49,49,49.0,0,0,0
820,120,RL,44.0,6371,1,2,3,3,0,2,NridgHt,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,4,3,PConc,Gd,TA,Mn,GLQ,733,Unf,0,625,1358,GasA,Ex,1,4,1358,0,0,1358,1,0,2,0,2,1,4,6,0,1,Attchd,0,2,484,0,0,2,192,35,0,0,0,0,0,6,2010,New,Partial,224000,11,10,10.0,0,0,0
821,60,RL,72.0,7226,1,2,3,3,2,2,CollgCr,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,Gd,TA,No,Unf,0,Unf,0,798,798,GasA,Ex,1,4,798,842,0,1640,0,0,2,1,3,1,4,6,0,0,Attchd,0,2,595,0,0,2,0,45,0,0,0,0,0,6,2008,WD,Normal,183000,17,17,17.0,0,0,0
822,20,RM,60.0,6000,1,3,2,3,0,1,OldTown,Norm,2fmCon,1Story,4,4,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,CBlock,Fa,TA,No,Unf,0,Unf,0,936,936,GasA,TA,0,4,936,0,0,936,0,0,1,0,2,1,3,4,0,0,Detchd,0,2,576,0,0,2,0,32,112,0,0,0,0,2,2009,WD,Normal,93000,67,67,46.0,0,0,0
823,60,RL,79.87755102040816,12394,1,2,3,3,1,2,Gilbert,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,Gd,TA,Gd,Unf,0,Unf,0,847,847,GasA,Ex,1,4,847,886,0,1733,0,0,2,1,3,1,4,7,0,1,BuiltIn,0,2,433,0,0,2,100,48,0,0,0,0,0,10,2007,WD,Family,225000,17,17,17.0,0,0,0
824,50,RL,60.0,9900,1,3,3,3,0,2,SWISU,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,TA,TA,No,Unf,0,Unf,0,778,778,GasA,TA,1,4,944,545,0,1489,0,0,2,0,3,1,3,7,0,1,Detchd,0,1,240,0,0,2,335,0,0,0,0,0,0,7,2009,WD,Normal,139500,80,70,80.0,0,0,0
825,20,FV,81.0,11216,1,3,3,3,0,2,Somerst,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,Gd,Gd,No,Unf,0,Unf,0,1489,1489,GasA,Ex,1,4,1489,0,0,1489,0,0,2,0,3,1,4,7,0,1,Attchd,0,2,776,0,0,2,0,140,0,0,0,0,0,6,2006,New,Partial,232600,14,14,14.0,0,0,0
826,20,RL,114.0,14803,1,3,3,3,0,2,NridgHt,PosN,1Fam,1Story,10,5,Hip,CompShg,CemntBd,CmentBd,BrkFace,816.0,5,3,PConc,Ex,TA,Av,GLQ,1636,Unf,0,442,2078,GasA,Ex,1,4,2084,0,0,2084,1,0,2,0,2,1,5,7,0,1,Attchd,0,3,1220,0,0,2,188,45,0,0,0,0,0,6,2008,New,Partial,385000,13,12,13.0,0,0,1
828,20,RL,65.0,8529,1,2,3,3,0,2,SawyerW,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,Gd,TA,No,GLQ,20,Unf,0,1434,1454,GasA,Ex,1,4,1434,0,0,1434,0,0,2,0,3,1,4,6,0,1,Attchd,0,2,527,0,0,2,290,39,0,0,0,0,0,4,2009,WD,Normal,189000,19,19,19.0,0,0,0
829,60,RL,83.46153846153847,28698,1,1,0,3,2,0,ClearCr,Norm,1Fam,2Story,5,5,Flat,Tar&Grv,Plywood,Plywood,None,0.0,3,3,PConc,TA,Gd,Gd,LwQ,249,ALQ,764,0,1013,GasA,TA,1,4,1160,966,0,2126,0,1,2,1,3,1,3,7,0,0,Attchd,0,2,538,0,0,2,486,0,0,0,225,0,0,6,2009,WD,Abnorml,185000,53,53,53.0,0,0,0
830,160,FV,24.0,2544,1,3,3,3,0,2,Somerst,Norm,Twnhs,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,GasA,Ex,1,4,520,623,80,1223,0,0,2,1,2,1,4,4,0,0,Detchd,0,2,480,0,0,2,0,166,0,0,0,0,0,7,2006,WD,Normal,147400,15,15,15.0,0,0,0
831,20,RL,80.0,11900,1,2,3,3,1,2,NAmes,Norm,1Fam,1Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,387.0,3,3,CBlock,TA,TA,No,Rec,1040,Unf,0,352,1392,GasA,TA,1,3,1392,0,0,1392,1,0,1,1,3,1,3,6,0,2,Attchd,0,2,458,0,0,2,0,0,0,0,192,0,0,6,2008,WD,Normal,166000,63,63,63.0,0,0,0
832,160,FV,30.0,3180,1,3,3,3,0,2,Somerst,Norm,TwnhsE,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,GasA,Ex,1,4,520,600,80,1200,0,0,2,1,2,1,4,4,0,0,Detchd,0,2,480,0,0,2,0,166,0,0,0,0,0,6,2006,WD,Normal,151000,15,15,15.0,0,0,0
833,60,RL,44.0,9548,1,2,3,3,2,2,CollgCr,Norm,1Fam,2Story,7,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,223.0,4,3,PConc,Gd,TA,No,GLQ,483,Unf,0,458,941,GasA,Ex,1,4,941,888,0,1829,1,0,2,1,3,1,4,7,0,1,Attchd,0,2,613,0,0,2,192,39,0,0,0,0,0,1,2010,WD,Normal,237000,17,17,17.0,0,0,0
834,20,RL,100.0,10004,1,3,3,3,0,2,NAmes,Norm,1Fam,1Story,6,6,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,3,3,CBlock,TA,TA,No,Rec,196,BLQ,345,975,1516,GasA,TA,1,4,1516,0,0,1516,0,0,1,1,3,1,3,6,0,0,Attchd,0,2,472,0,0,2,0,0,0,0,152,0,0,2,2009,WD,Normal,167000,56,56,56.0,0,0,0
835,20,RL,75.0,7875,1,3,3,3,0,2,NAmes,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,3,3,CBlock,TA,TA,No,Rec,572,Unf,0,572,1144,GasA,Gd,1,4,1144,0,0,1144,1,0,1,0,3,1,3,6,0,0,Attchd,0,2,456,0,0,2,0,0,0,0,0,0,0,9,2008,WD,Normal,139950,59,59,59.0,0,0,0
836,20,RL,60.0,9600,1,3,3,3,0,2,Sawyer,Norm,1Fam,1Story,4,7,Gable,CompShg,VinylSd,HdBoard,None,0.0,3,3,CBlock,Gd,TA,No,BLQ,442,Unf,0,625,1067,GasA,TA,1,4,1067,0,0,1067,0,0,2,0,2,1,4,4,0,0,Attchd,0,2,436,0,0,2,290,0,0,0,0,0,0,2,2010,WD,Normal,128000,70,25,24.0,0,0,0
837,30,RM,90.0,8100,1,3,3,3,0,2,OldTown,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,TA,TA,No,Rec,338,Unf,0,1221,1559,GasA,Gd,1,4,1559,0,0,1559,1,0,1,0,2,1,3,5,0,0,Detchd,0,2,812,0,0,2,0,116,230,0,0,0,0,6,2007,COD,Normal,153500,72,47,72.0,0,0,0
838,160,RM,21.0,1680,1,3,3,3,0,2,BrDale,Norm,Twnhs,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,158.0,3,3,CBlock,TA,TA,No,BLQ,330,Unf,0,153,483,GasA,TA,1,4,483,504,0,987,1,0,1,1,2,1,3,5,0,0,Detchd,0,1,264,0,0,2,0,0,0,0,0,0,0,11,2008,WD,Normal,100000,47,47,47.0,0,0,0
839,20,RL,75.0,9525,1,3,3,3,0,2,CollgCr,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,Gd,TA,No,Unf,0,Unf,0,1099,1099,GasA,Ex,1,4,1099,0,0,1099,0,0,1,1,3,1,4,6,0,0,Attchd,0,1,352,0,0,2,278,0,0,0,0,0,0,6,2008,WD,Normal,144000,25,14,21.0,0,0,0
840,50,RL,70.0,11767,1,3,3,3,0,2,Edwards,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,TA,TA,No,BLQ,352,Unf,0,416,768,GasA,Ex,1,4,768,432,0,1200,0,0,1,0,3,1,3,6,0,0,Detchd,0,1,240,0,0,2,0,0,0,0,0,0,0,5,2008,WD,Normal,130500,74,25,74.0,0,0,0
841,70,RH,58.91304347826087,12155,1,2,3,3,0,2,SWISU,Norm,1Fam,2Story,6,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,TA,TA,No,BLQ,156,Unf,0,516,672,GasA,TA,0,4,810,672,0,1482,0,0,2,0,4,1,2,7,0,0,Detchd,0,1,400,0,0,1,0,0,254,0,0,0,0,3,2008,WD,Normal,140000,95,70,86.0,0,0,0
842,70,RM,60.0,10440,1,3,3,3,0,2,OldTown,Norm,1Fam,2Story,5,8,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,TA,TA,No,Unf,0,Unf,0,650,650,GasA,Gd,1,4,958,581,0,1539,0,0,2,0,3,1,4,8,0,1,Detchd,0,2,686,0,0,1,70,78,68,0,0,0,0,6,2008,WD,Normal,157500,116,18,37.0,0,0,0
843,80,RL,82.0,9020,1,3,3,3,0,2,NAmes,Norm,1Fam,SLvl,6,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,183.0,3,3,CBlock,TA,TA,Gd,Rec,312,ALQ,539,276,1127,GasA,TA,1,4,1165,0,0,1165,1,0,1,1,3,1,3,6,0,0,Attchd,0,2,490,0,0,2,0,129,0,0,0,0,0,5,2008,WD,Normal,174900,54,54,54.0,0,0,0
845,50,RM,100.0,12665,1,2,3,3,0,2,OldTown,Norm,1Fam,1.5Fin,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,TA,TA,Mn,Unf,0,Unf,0,876,876,GasA,Gd,1,4,876,540,0,1416,0,0,1,1,4,1,3,7,0,1,Detchd,0,3,720,0,0,2,418,0,194,0,0,0,0,6,2008,WD,Normal,153900,105,70,71.0,0,1,0
846,85,RL,74.4375,16647,1,2,3,3,2,2,Sawyer,Norm,1Fam,SFoyer,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,Gd,TA,Gd,ALQ,1390,Unf,0,0,1390,GasA,TA,1,4,1701,0,0,1701,1,0,2,0,3,1,3,6,0,2,Basment,0,2,611,0,0,2,0,0,0,0,0,0,0,1,2007,WD,Normal,171000,45,39,45.0,0,0,0
847,60,RL,75.0,9317,1,3,3,3,0,2,SawyerW,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,137.0,4,3,PConc,Gd,TA,No,ALQ,513,Unf,0,227,740,GasA,Ex,1,4,1006,769,0,1775,1,0,2,1,3,1,4,7,0,1,Attchd,0,2,425,0,0,2,234,72,192,0,0,0,0,7,2009,WD,Normal,213000,27,27,27.0,0,0,0
848,20,RL,36.0,15523,1,2,3,3,2,2,CollgCr,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,TA,TA,Av,BLQ,460,Unf,0,404,864,GasA,Ex,1,4,864,0,0,864,1,0,1,0,3,1,3,5,0,1,Attchd,0,1,338,0,0,2,0,0,0,0,0,0,0,8,2009,WD,Normal,133500,48,48,48.0,0,0,0
849,50,RL,75.0,45600,1,1,2,3,0,2,ClearCr,Norm,1Fam,1.5Fin,6,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,TA,TA,No,Unf,0,Unf,0,907,907,GasA,TA,1,4,1307,1051,0,2358,0,0,3,0,5,1,3,10,0,1,Detchd,0,2,360,0,0,2,486,40,0,0,175,0,0,9,2008,WD,Normal,240000,112,23,112.0,0,0,0
